Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Виктория» ООО (г. Ростов-на-Дону),"малообъемные опрыскиватели (прицепные и навесные), сепарирующие машины - пр-во, реализация",Ростовская область,Ростов-на-Дону г.,,vektor6000@mail.ru,,(863) 244-45-12,"344000, г. Ростов-на-Дону, Токарная, 10"
«Вильямс» ООО,услуги по хранению зерна,Ростовская область,Кагальницкий район,Дир.: Науменко Александр Анатольевич,,,"(86345) 9-14-81, (86345) 9-14-30","347706, Кагальницкий р-н, ст. Кировская, Садовый, 16"
«Винсо-СВ» ООО,оборудование для АЗС и нефтебаз,Ростовская область,Аксайский район,Дир.: Матвиенко Вадим Николаевич,"vinsoazs@yandex.ru, vinsokamensk@mail.ru",https://vinso-azs.ru/,"8-800-100-3989, (863) 291-69-99, (863) 291-66-66, (863) 291-67-70, (863) 291-67-71, 8-903-486-5222","346715, Аксайский р-н, п. Янтарный, Мира, 35 (авторынок «Алмаз»)"
«Виола» ООО,производство капельной ленты,Ростовская область,Батайск г.,Ген. дир.: Журавлев Сергей Алексеевич,"viola-lenta@mail.ru, voila.manager@yandex.ru",https://www.viola-rus.com/,"8-938-167-6297, 8-938-135-4031, 8-800-550-5103","346882, г. Батайск, Совхозная, 20 Г"
«Виртум» ООО,"закупка зерновых на экспорт, услуги по хранению, складированию и перевалке с/х продукции",Ростовская область,Ростов-на-Дону г.,Ген. дир.: Шавлак Евгений Викторович,office@virtum.su,http://virtum.su/,"8-961-271-8168, 8-908-504-2654, 8-961-423-6667","344018, г. Ростов-на-Дону, Буденновский, 80, оф. 1127"
«Вист Энерджи» ООО,"комплексные решения энергообеспечения в области альтернативной энергетики: солнечные батареи, гелиосистемы (нагревательные элементы для нагрева воды)",Ростовская область,Ростов-на-Дону г.,Ген. дир.: Гришин Виталий Валерьевич,corp@vistenergy.ru,http://www.vistenergy.ru/,8-989-238-4072,"344000, г. Ростов-на-Дону, Р. Зорге, 70/1, оф. 4"
«Витим-Дон» ООО,"поставка, монтаж элеваторного, зерносушильного, сортировочного оборудования",Ростовская область,Ростов-на-Дону г.,Ген. дир.: Середкин Андрей Александрович,"and-baikalov@y, andex.ru",,8-928-768-8065,"346400, г. Новочеркасск, пр-кт Баклановский, 104"
«Волго-Дон Порт» ООО,перевалка грузов на водный транспорт с ж/д и автотранспорта; закупка с/х продукции,Ростовская область,Волгодонской район,Ген. дир.: Яковенко Дмитрий Анатольевич,volgodonport@gmail.com,http://volgodonport.ru/,"8-963-922-2777, (863) 922-2777","347360, г. Волгодонск, Портовая, 2"
«Волгодонской элеватор» ООО,хранение и складирование зерна,Ростовская область,Волгодонской район,Дир.: Кущенко Игорь Викторович,"v, ge.office@ahstep.ru",,"(863) 309-07-10, (8639) 26-22-82","347360, г. Волгодонск, Портовая, 1 А"
«Восход-Р» ООО,закупка зерновых культур на экспорт,Ростовская область,Ростов-на-Дону г.,Дир.: Серобаба Никита Сергеевич,agro.voshod@mail.ru,,8-928-126-1448,"344000, г. Ростов-на-Дону, пер. Крепостной, 126/196, оф. 11 А"
«ВР Тайр-Сервис» ООО,шины для грузовых автомобилей и сельхозтехники,Ростовская область,Батайск г.,Ген. дир.: Горбунов Ратмир Николаевич,vr.tyre-service@yandex.ru,,8-951-530-5154,"346886, г. Батайск, Промышленная, 13, оф. 3"
