Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Исангулов и Компания» ТНВ,"зерновые, подсолнечник, КРС",Республика Башкортостан,Бижбулякский район,Предс.: Исангулов Вагиз Шамилович,isangulov-k@mail.ru,,8-917-367-6437,"452056, д. Тукай, Мичурина, 48"
«Искра» ООО,"зерновые, масличные, КРС (мясной)",Республика Башкортостан,Фёдоровский район,Дир.: Начкебия Мамука Резоевич,asli2010@yandex.ru,,8-987-256-0823,"453285, с. Теняево, Центральная, 20"
«Искра» СПК,"зерновые, масличные, КРС (молочный, мясной)",Республика Башкортостан,Куюргазинский район,Предс.: Мустафин Рамиль Гиниятович,salimga@bk.ru,,"(34757) 6-58-39, (34757) 6-50-17, 8-963-906-1040","453355, с. Якшимбетово, Молодежная, 16 к.а"
«Исток» ССПОК,"переработка молока, производство молочной продукции",Республика Башкортостан,Альшеевский район,Предс.: Николаев Дмитрий Петрович,ndpi2016@mail.ru,,"(34754) 2-22-23, 8-987-250-4112","452122, Альшеевский р-н, с. Раевский, Магистральная, 5, оф. 3"
«Итс-Агро» ООО,"пшеница, ячмень, рожь, рапс, КРС (молочный)",Республика Башкортостан,Янаульский район,Дир.: Попов Михаил Леонидович,"office@its-agro.ru, buh@its-agro.ru",https://xn----8sbjr7aldh.xn--p1ai/,"(347) 211-94-93, 8-912-768-6978","452000, тер. Молочно-Товарный Комплекс, 1, к. 1"
«Йондоз» ООО,"зерновые, КРС; производство кормов (сено, солома, фураж)",Республика Башкортостан,Мечетлинский район,Дир.: Латыпов Юрис Хайдарович,yondoz_2011@mail.ru,,"(34770) 2-83-31, (34770) 2-83-19, 8-917-801-1477","452566, Мечетлинский р-н, д. Новомещерово, Айская, 1 к.а"
К. Иванова им. СПК,"зерновые, КРС (молочный)",Республика Башкортостан,Белебеевский район,Предс.: Маторин Максим Валерьевич,spkivanova@mail.ru,,"(34786) 2-57-00, (34786) 2-57-38, 8-917-731-9983","452016, с. Слакбаш, К. Иванова, 47/4"
«Кага» ООО,лошади; производство мясных полуфабрикатов,Республика Башкортостан,Белорецкий район,Дир.: Засов Михаил Дмитриевич,kaga2009@mail.ru,,"(34792) 7-76-88, 8-927-338-5775","453523, Белорецкий р-н, с. Кага, Ленина, 73"
«Казангуловское ОПХ» ООО,"зерновые, масличные",Республика Башкортостан,Давлекановский район,Ген. дир.: Григорян Николай Робертович,opxk11@mail.ru,,"(34768) 3-76-15, 8-963-140-7777","453416, с. Вперед, Центральная, 51"
Калинина имени АП ООО / «МТК Калинина» ООО,"зерновые, масличные, зернобобовые, КРС, лошади",Республика Башкортостан,Стерлитамакский район,Дир.: Коваленко Николай Анатольевич,bashkalinina02@mail.ru,,"(3473) 27-38-40, (3473) 27-39-40, 8-905-000-5751","453145, с. Николаевка, Ушакова, 5"
«Калинушка» СПССК,производство молока и молочной продукции,Республика Башкортостан,Стерлитамакский район,Предс.: Сафиуллин Ильшат Руфатович,"spssk_kalinushka@mail.ru, ilshatik2889@mail.ru",,"8-961-361-0866, 8-969-916-4562","453145, Стерлитамакский р-н, с. Николаевка, Ушакова, 5"
«Калтымановский» ООО,"пшеница, лён, КРС, лошади",Республика Башкортостан,Иглинский район,Ген. дир.: Усубян Везир Фатиевич,lubov_sazonova@mail.ru,,8-961-046-8728,"почтовый: 452401, с. Калтыманово, Школьная, 3"
«Камышлинское» ЗАО,убойный цех,Республика Башкортостан,Кушнаренковский район,Ген. дир.: Вербицкий Евгений Яковлевич,s.gogoleva@mail.ru,,(3472) 35-08-97,"452253, Кушнаренковский р-н, с. Старые Камышлы, Луговая, 9"
«Камышлы» СППСК / «Квадро-а» ФХ ООО,"КРС (мясной), переработка, консервирование мяса",Республика Башкортостан,Благоварский район,Предс./Дир.: Уразметов Рифгат Денисович,urd21@yandex.ru,,"8-917-347-6353, 8-917-340-7485","452733, д. Камышлы, Камышлинская, 11"
«Канаш» ООО,"зерновые, масличные",Республика Башкортостан,Давлекановский район,Ген. дир.: Гофман Иван Юрьевич,oookanash@yandex.ru,,(34768) 3-47-28,"453423, с. Чуюнчи-Николаевка, Центральная, 2 к.а"
«Капля Солнца» СПССК,производство масла подсолнечного,Республика Башкортостан,Стерлитамакский район,Предс.: Хайруллин Ринат Нурлыгаянович,maslo_str@mail.ru,,8-917-471-6235,"453142, Стерлитамакский р-н, д. Новофедоровское, Центральная, 30"
