Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Степь» ООО,"зерновые, масличные, КРС (мясной)",Оренбургская область,Оренбургский район,Дир.: Курин Николай Александрович,stepudachev@mail.ru,,8-922-816-1312,"460550, п. Чебеньки, Элеваторная, 6, пом. 11"
«Тор» ООО,"зерновые, масличные",Оренбургская область,Оренбургский район,Дир.: Ласковый Александр Васильевич,tor.oren@bk.ru,,(3532) 71-31-21,"460507, п. Пригородный, Северная, 2"
«Урал-Агро» СППК,производство растительного масла,Оренбургская область,Оренбургский район,Предс.: Адельшин Руслан Ижбулатович,,,8-912-340-2874,"460528, Оренбургский р-н, с. Ивановка, Набережная, 13"
«ЗПК» («Зерновая промышленная Компания») ООО / «ЗПК +» ООО / «Элеватор» АО,"производство пшеничной муки; хранение, складирование зерна",Оренбургская область,Оренбургский район,Дир.: / Ген. дир.: Сазонов Николай Евгеньевич,lor_mix@mail.ru,,"(3532) 56-12-05, 56-15-08","460541, Оренбургский р-н, железнодорожный р-д N 20, Дружбы, 1/1, корп. 1"
«ЛБР-АгроМаркет» ООО (г. Оренбург),"сельхозтехника (тракторы, комбайны, почвообрабатывающая, уборочная и др. техника), запчасти и сервис",Оренбургская область,Оренбургский район,Рук. ф-ла: Товнар Павел Юрьевич,lbr@lbr.ru,"http://lbr.ru/, http://lbr.ru/",8-800-551-9631,"460528, Оренбургский р-н, с. Ивановка, Ясная, 28 А"
«Орентехинформ» ООО,"зерновые, технические; с/х техника, запчасти",Оренбургская область,Оренбургский район,Дир.: Павлов Геннадий Владимирович,pk_vesenny@mail.ru,,(3532) 93-71-20,"460555, Оренбургский р-н, п. Весенний, Луговая, 6"
«Фирма Оренклип» ООО,"поставка, установка и обслуживание оборудования для мясоперерабатывающего производства",Оренбургская область,Оренбургский район,Дир.: Дмитриев Дмитрий Николаевич,info@orenklip.ru,http://orenklip.ru/,(3532) 40-22-46,"460501, Оренбургский р-н, с. Южный Урал, Купеческая, 1 Б"
«Агро-Альянс Омф» ООО,"мука, крупы, макароны",Оренбургская область,Орск г.,Ген. дир.: Картушин Александр Сергеевич,aa-omf@agro-al.ru,,(35373) 7-22-33,"462431, г. Орск, Дорожная, 4"
«МК «Желен» ООО,"переработка мяса, производство полуфабрикатов",Оренбургская область,Орск г.,Ген. дир.: Гура Евгений Сергеевич,info@jelen.ru,https://jelen.ru/,(3537) 20-31-48,"362453, г. Орск, с. Ударник, Школьная, 11"
«ТМЗ» («Тюльганский маслозавод») ООО,"масло подсолнечное нерафинированное, шрот",Оренбургская область,Орск г.,Дир.: Шумский Андрей Анатольевич,56tmz@mail.ru,https://tmz56.ru/,"(3537) 26-71-51, 8-961-910-4017, 8-987-794-7014","462422, г. Орск, Базарная, 1"
«Хлебопродукт ДМВ» ООО,производство муки,Оренбургская область,Орск г.,Дир.: Гасанов Арзу Азер оглы,dmv-orsk@mail.ru,,8-905-899-8118,"462431, г. Орск, Дорожная,19"
«Нагорное-ремонт» ООО,ремонт с/х техники,Оренбургская область,Орск г.,Дир.: Батькин Андрей Викторович,,,"(3537) 42-41-41, (3537) 24-31-08, (3537) 24-33-28","462409, г. Орск, Рахманинова, 1"
